"location","date","new_cases"
"Spain",2020-11-10,0
"Spain",2020-11-11,36491
"Spain",2020-11-12,19511
"Spain",2020-11-13,21371
"Spain",2020-11-14,0
"Spain",2020-11-15,0
"Spain",2020-11-16,38273
"Spain",2020-11-17,13159
"Spain",2020-11-18,15318
"Spain",2020-11-19,16233
"Spain",2020-11-20,15156
"Spain",2020-11-21,0
"Spain",2020-11-22,0
"Spain",2020-11-23,25886
"Spain",2020-11-24,12228
"Spain",2020-11-25,10222
"Spain",2020-11-26,12289
"Spain",2020-11-27,10853
"Spain",2020-11-28,0
"Spain",2020-11-29,0
"Spain",2020-11-30,19979
"Spain",2020-12-01,8257
"Spain",2020-12-02,9331
"Spain",2020-12-03,10127
"Spain",2020-12-04,8745
"Spain",2020-12-05,0
"Spain",2020-12-06,0
"Spain",2020-12-07,17681
"Spain",2020-12-08,0
"Spain",2020-12-09,9773
"Spain",2020-12-10,7955
"Spain",2020-12-11,10519
"Spain",2020-12-12,0
"Spain",2020-12-13,0
"Spain",2020-12-14,21309
"Spain",2020-12-15,10328
"Spain",2020-12-16,11078
"Spain",2020-12-17,12131
"Spain",2020-12-18,11815
"Spain",2020-12-19,0
"Spain",2020-12-20,0
"Spain",2020-12-21,22013
"Spain",2020-12-22,10654
"Spain",2020-12-23,12386
"Spain",2020-12-24,12662
"Spain",2020-12-25,0
"Spain",2020-12-26,0
"Spain",2020-12-27,0
"Spain",2020-12-28,24462
"Spain",2020-12-29,14089
"Spain",2020-12-30,16716
"Spain",2020-12-31,18047
"Spain",2021-01-01,0
"Spain",2021-01-02,0
"Spain",2021-01-03,0
"Spain",2021-01-04,30579
"Spain",2021-01-05,23700
"Spain",2021-01-06,0
"Spain",2021-01-07,42360
"Spain",2021-01-08,25456
"Spain",2021-01-09,0
"Spain",2021-01-10,0
"Spain",2021-01-11,61422
"Spain",2021-01-12,25438
"Spain",2021-01-13,38869
"Spain",2021-01-14,35878
"Spain",2021-01-15,40197
"Spain",2021-01-16,0
"Spain",2021-01-17,0
"Spain",2021-01-18,84287
"Spain",2021-01-19,34291
"Spain",2021-01-20,41576
"Spain",2021-01-21,44357
"Spain",2021-01-22,42885
"Spain",2021-01-23,0
"Spain",2021-01-24,0
"Spain",2021-01-25,93822
"Spain",2021-01-26,36435
"Spain",2021-01-27,40285
"Spain",2021-01-28,34899
"Spain",2021-01-29,38118
"Spain",2021-01-30,0
"Spain",2021-01-31,0
"Spain",2021-02-01,79686
"Spain",2021-02-02,29064
"Spain",2021-02-03,31596
"Spain",2021-02-04,29960
"Spain",2021-02-05,28565
"Spain",2021-02-06,0
"Spain",2021-02-07,0
"Spain",2021-02-08,47095
"Spain",2021-02-09,16402
"Spain",2021-02-10,18114
"Spain",2021-02-11,17853
"Spain",2021-02-12,14581
"Spain",2021-02-13,0
"Spain",2021-02-14,0
"Spain",2021-02-15,30251
"Spain",2021-02-16,10057
"Spain",2021-02-17,10829
"Spain",2021-02-18,14515
"Spain",2021-02-19,11435
"Spain",2021-02-20,0
"Spain",2021-02-21,0
"Spain",2021-02-22,20849
"Spain",2021-02-23,7461
"Spain",2021-02-24,9212
"Spain",2021-02-25,9568
"Spain",2021-02-26,8341
"Spain",2021-02-27,0
"Spain",2021-02-28,0
"Spain",2021-03-01,15978
"Spain",2021-03-02,NA
"Spain",2021-03-03,6137
"Spain",2021-03-04,6037
"Spain",2021-03-05,6654
"Spain",2021-03-06,0
"Spain",2021-03-07,0
"Spain",2021-03-08,11958
"Spain",2021-03-09,4012
"Spain",2021-03-10,7119
"Spain",2021-03-11,6255
"Spain",2021-03-12,5348
"Spain",2021-03-13,0
"Spain",2021-03-14,0
"Spain",2021-03-15,11358
"Spain",2021-03-16,4962
"Spain",2021-03-17,6092
"Spain",2021-03-18,6216
"Spain",2021-03-19,0
"Spain",2021-03-20,0
"Spain",2021-03-21,0
"Spain",2021-03-22,16471
"Spain",2021-03-23,5516
"Spain",2021-03-24,0
"Spain",2021-03-25,13419
"Spain",2021-03-26,7586
"Spain",2021-03-27,0
"Spain",2021-03-28,0
"Spain",2021-03-29,15501
"Spain",2021-03-30,4994
"Spain",2021-03-31,8534
"Spain",2021-04-01,7041
"Spain",2021-04-02,0
"Spain",2021-04-03,9571
"Spain",2021-04-04,0
"Spain",2021-04-05,10360
"Spain",2021-04-06,6623
"Spain",2021-04-07,8788
"Spain",2021-04-08,9901
"Spain",2021-04-09,10875
"Spain",2021-04-10,0
"Spain",2021-04-11,0
"Spain",2021-04-12,22744
"Spain",2021-04-13,6292
"Spain",2021-04-14,10474
"Spain",2021-04-15,9663
"Spain",2021-04-16,10598
"Spain",2021-04-17,0
"Spain",2021-04-18,0
"Spain",2021-04-19,21071
"Spain",2021-04-20,0
"Spain",2021-04-21,17718
"Spain",2021-04-22,10814
"Spain",2021-04-23,11731
"Spain",2021-04-24,0
"Spain",2021-04-25,0
"Spain",2021-04-26,19852
"Spain",2021-04-27,7665
"Spain",2021-04-28,8665
"Spain",2021-04-29,10143
"Spain",2021-04-30,9135
"Spain",2021-05-01,0
"Spain",2021-05-02,0
"Spain",2021-05-03,16353
"Spain",2021-05-04,4515
"Spain",2021-05-05,6317
"Spain",2021-05-06,7960
"Spain",2021-05-07,8186
"Spain",2021-05-08,0
"Spain",2021-05-09,0
"Spain",2021-05-10,13984
"Spain",2021-05-11,4941
"Spain",2021-05-12,6418
"Spain",2021-05-13,5701
"Spain",2021-05-14,6347
"Spain",2021-05-15,0
"Spain",2021-05-16,0
"Spain",2021-05-17,11061
"Spain",2021-05-18,3988
"Spain",2021-05-19,6080
"Spain",2021-05-20,5733
"Spain",2021-05-21,4792
"Spain",2021-05-22,0
"Spain",2021-05-23,0
"Spain",2021-05-24,11067
"Spain",2021-05-25,5359
"Spain",2021-05-26,5007
"Spain",2021-05-27,5290
"Spain",2021-05-28,5482
"Spain",2021-05-29,0
"Spain",2021-05-30,0
"Spain",2021-05-31,9732
"Spain",2021-06-01,4388
"Spain",2021-06-02,4984
"Spain",2021-06-03,5250
"Spain",2021-06-04,4969
"Spain",2021-06-05,0
"Spain",2021-06-06,0
"Spain",2021-06-07,9542
"Spain",2021-06-08,3504
"Spain",2021-06-09,4427
"Spain",2021-06-10,14004
"Spain",2021-06-11,4142
"Spain",2021-06-12,0
"Spain",2021-06-13,0
"Spain",2021-06-14,8167
"Spain",2021-06-15,3432
"Spain",2021-06-16,3832
"Spain",2021-06-17,4197
"Spain",2021-06-18,4214
"Spain",2021-06-19,0
"Spain",2021-06-20,0
"Spain",2021-06-21,7209
"Spain",2021-06-22,4040
"Spain",2021-06-23,4341
"Spain",2021-06-24,4507
"Spain",2021-06-25,4924
"Spain",2021-06-26,0
"Spain",2021-06-27,0
"Spain",2021-06-28,10179
"Spain",2021-06-29,7091
"Spain",2021-06-30,9227
"Spain",2021-07-01,12345
"Spain",2021-07-02,12563
"Spain",2021-07-03,0
"Spain",2021-07-04,0
"Spain",2021-07-05,32607
"Spain",2021-07-06,14137
"Spain",2021-07-07,17384
"Spain",2021-07-08,17317
"Spain",2021-07-09,21879
"Spain",2021-07-10,0
"Spain",2021-07-11,0
"Spain",2021-07-12,33932
"Spain",2021-07-13,43960
"Spain",2021-07-14,26390
"Spain",2021-07-15,27688
"Spain",2021-07-16,31060
"Spain",2021-07-17,0
"Spain",2021-07-18,0
"Spain",2021-07-19,61628
"Spain",2021-07-20,27286
"Spain",2021-07-21,30587
"Spain",2021-07-22,29535
"Spain",2021-07-23,31171
"Spain",2021-07-24,0
"Spain",2021-07-25,0
"Spain",2021-07-26,61625
"Spain",2021-07-27,26399
"Spain",2021-07-28,27149
"Spain",2021-07-29,26689
"Spain",2021-07-30,24753
"Spain",2021-07-31,0
"Spain",2021-08-01,0
"Spain",2021-08-02,55939
"Spain",2021-08-03,20327
"Spain",2021-08-04,21874
"Spain",2021-08-05,21387
"Spain",2021-08-06,21561
"Spain",2021-08-07,0
"Spain",2021-08-08,0
"Spain",2021-08-09,39638
"Spain",2021-08-10,15680
"Spain",2021-08-11,17023
"Spain",2021-08-12,17410
"Spain",2021-08-13,15657
"Spain",2021-08-14,0
"Spain",2021-08-15,0
"Spain",2021-08-16,25726
"Spain",2021-08-17,14336
"Spain",2021-08-18,11956
"Spain",2021-08-19,12445
"Spain",2021-08-20,12450
"Spain",2021-08-21,0
"Spain",2021-08-22,0
"Spain",2021-08-23,23899
"Spain",2021-08-24,10072
"Spain",2021-08-25,10781
"Spain",2021-08-26,7115
"Spain",2021-08-27,9489
"Spain",2021-08-28,0
"Spain",2021-08-29,0
"Spain",2021-08-30,15489
"Spain",2021-08-31,7767
"Spain",2021-09-01,6818
"Spain",2021-09-02,9561
"Spain",2021-09-03,6311
"Spain",2021-09-04,0
"Spain",2021-09-05,0
"Spain",2021-09-06,9357
"Spain",2021-09-07,5528
"Spain",2021-09-08,5618
"Spain",2021-09-09,4763
"Spain",2021-09-10,4440
"Spain",2021-09-11,0
"Spain",2021-09-12,0
"Spain",2021-09-13,7804
"Spain",2021-09-14,3261
"Spain",2021-09-15,3723
"Spain",2021-09-16,4075
"Spain",2021-09-17,3222
"Spain",2021-09-18,0
"Spain",2021-09-19,0
"Spain",2021-09-20,5988
"Spain",2021-09-21,2450
"Spain",2021-09-22,2840
"Spain",2021-09-23,3031
"Spain",2021-09-24,2746
"Spain",2021-09-25,0
"Spain",2021-09-26,0
"Spain",2021-09-27,5039
"Spain",2021-09-28,2290
"Spain",2021-09-29,2761
"Spain",2021-09-30,2400
"Spain",2021-10-01,2037
"Spain",2021-10-02,0
"Spain",2021-10-03,0
"Spain",2021-10-04,4271
"Spain",2021-10-05,1801
"Spain",2021-10-06,2303
"Spain",2021-10-07,1807
"Spain",2021-10-08,2309
"Spain",2021-10-09,0
"Spain",2021-10-10,0
"Spain",2021-10-11,3829
"Spain",2021-10-12,0
"Spain",2021-10-13,2758
"Spain",2021-10-14,1932
"Spain",2021-10-15,2248
"Spain",2021-10-16,0
"Spain",2021-10-17,0
"Spain",2021-10-18,4492
"Spain",2021-10-19,1889
"Spain",2021-10-20,2528
"Spain",2021-10-21,1881
"Spain",2021-10-22,2556
"Spain",2021-10-23,0
"Spain",2021-10-24,0
"Spain",2021-10-25,4485
"Spain",2021-10-26,1926
"Spain",2021-10-27,2532
"Spain",2021-10-28,2212
"Spain",2021-10-29,2261
"Spain",2021-10-30,0
"Spain",2021-10-31,0
"Spain",2021-11-01,0
"Spain",2021-11-02,5820
"Spain",2021-11-03,2287
"Spain",2021-11-04,3291
"Spain",2021-11-05,3093
"Spain",2021-11-06,0
"Spain",2021-11-07,0
"Spain",2021-11-08,6417
"Spain",2021-11-09,0
"Spain",2021-11-10,6461
"Spain",2021-11-11,4286
"Spain",2021-11-12,4353
"Spain",2021-11-13,0
"Spain",2021-11-14,0
"Spain",2021-11-15,9798
"Spain",2021-11-16,4091
"Spain",2021-11-17,6667
"Spain",2021-11-18,6315
"Spain",2021-11-19,6636
"Spain",2021-11-20,0
"Spain",2021-11-21,0
"Spain",2021-11-22,15875
"Spain",2021-11-23,6777
"Spain",2021-11-24,8527
"Spain",2021-11-25,9258
"Spain",2021-11-26,9912
"Spain",2021-11-27,0
"Spain",2021-11-28,0
"Spain",2021-11-29,22911
"Spain",2021-11-30,10261
"Spain",2021-12-01,10536
"Spain",2021-12-02,14500
"Spain",2021-12-03,13738
"Spain",2021-12-04,0
"Spain",2021-12-05,0
"Spain",2021-12-06,0
"Spain",2021-12-07,43808
"Spain",2021-12-08,0
"Spain",2021-12-09,26412
"Spain",2021-12-10,17095
"Spain",2021-12-11,NA
"Spain",2021-12-12,0
"Spain",2021-12-13,49802
"Spain",2021-12-14,26136
"Spain",2021-12-15,27140
"Spain",2021-12-16,28900
"Spain",2021-12-17,33359
"Spain",2021-12-18,0
"Spain",2021-12-19,0
"Spain",2021-12-20,79704
"Spain",2021-12-21,49823
"Spain",2021-12-22,60041
"Spain",2021-12-23,72912
"Spain",2021-12-24,0
"Spain",2021-12-25,0
"Spain",2021-12-26,0
"Spain",2021-12-27,214619
"Spain",2021-12-28,99671
"Spain",2021-12-29,100760
"Spain",2021-12-30,161688
"Spain",2021-12-31,0
"Spain",2022-01-01,0
"Spain",2022-01-02,0
"Spain",2022-01-03,372766
"Spain",2022-01-04,117775
"Spain",2022-01-05,137180
"Spain",2022-01-06,0
"Spain",2022-01-07,242440
"Spain",2022-01-08,0
"Spain",2022-01-09,0
"Spain",2022-01-10,292394
"Spain",2022-01-11,134942
"Spain",2022-01-12,179125
"Spain",2022-01-13,159161
"Spain",2022-01-14,162508
"Spain",2022-01-15,0
"Spain",2022-01-16,0
"Spain",2022-01-17,331467
"Spain",2022-01-18,94472
"Spain",2022-01-19,157941
"Spain",2022-01-20,157447
"Spain",2022-01-21,141095
"Spain",2022-01-22,0
"Spain",2022-01-23,0
"Spain",2022-01-24,305432
"Spain",2022-01-25,114877
"Spain",2022-01-26,133553
"Spain",2022-01-27,130888
"Spain",2022-01-28,118922
"Spain",2022-01-29,0
"Spain",2022-01-30,0
"Spain",2022-01-31,182123
"Spain",2022-02-01,77873
"Spain",2022-02-02,86222
"Spain",2022-02-03,74368
"Spain",2022-02-04,0
"Spain",2022-02-05,0
"Spain",2022-02-06,0
"Spain",2022-02-07,195755
"Spain",2022-02-08,43831
"Spain",2022-02-09,62839
"Spain",2022-02-10,53055
"Spain",2022-02-11,49004
"Spain",2022-02-12,0
"Spain",2022-02-13,0
"Spain",2022-02-14,68706
"Spain",2022-02-15,34380
"Spain",2022-02-16,37108
"Spain",2022-02-17,34213
"Spain",2022-02-18,30615
"Spain",2022-02-19,0
"Spain",2022-02-20,0
"Spain",2022-02-21,48778
"Spain",2022-02-22,22193
"Spain",2022-02-23,33912
"Spain",2022-02-24,35892
"Spain",2022-02-25,27527
"Spain",2022-02-26,0
"Spain",2022-02-27,0
"Spain",2022-02-28,0
"Spain",2022-03-01,58561
"Spain",2022-03-02,18803
"Spain",2022-03-03,23140
"Spain",2022-03-04,22400
"Spain",2022-03-05,0
"Spain",2022-03-06,0
"Spain",2022-03-07,35997
"Spain",2022-03-08,23149
"Spain",2022-03-09,21936
"Spain",2022-03-10,22615
"Spain",2022-03-11,19849
"Spain",2022-03-12,0
"Spain",2022-03-13,0
"Spain",2022-03-14,0
"Spain",2022-03-15,36066
"Spain",2022-03-16,0
"Spain",2022-03-17,0
"Spain",2022-03-18,64597
"Spain",2022-03-19,0
"Spain",2022-03-20,0
"Spain",2022-03-21,0
"Spain",2022-03-22,54147
"Spain",2022-03-23,0
"Spain",2022-03-24,0
"Spain",2022-03-25,72892
"Spain",2022-03-26,0
"Spain",2022-03-27,0
"Spain",2022-03-28,0
"Spain",2022-03-29,56633
"Spain",2022-03-30,0
"Spain",2022-03-31,0
"Spain",2022-04-01,43265
"Spain",2022-04-02,0
"Spain",2022-04-03,0
"Spain",2022-04-04,0
"Spain",2022-04-05,27079
"Spain",2022-04-06,0
"Spain",2022-04-07,0
"Spain",2022-04-08,48834
"Spain",2022-04-09,0
"Spain",2022-04-10,0
"Spain",2022-04-11,0
"Spain",2022-04-12,34727
"Spain",2022-04-13,0
"Spain",2022-04-14,0
"Switzerland",2020-02-25,1
"Switzerland",2020-02-26,0
"Switzerland",2020-02-27,7
"Switzerland",2020-02-28,0
"Switzerland",2020-02-29,10
"Switzerland",2020-03-01,9
"Switzerland",2020-03-02,15
"Switzerland",2020-03-03,14
"Switzerland",2020-03-04,34
"Switzerland",2020-03-05,24
"Switzerland",2020-03-06,100
"Switzerland",2020-03-07,54
"Switzerland",2020-03-08,69
"Switzerland",2020-03-09,37
"Switzerland",2020-03-10,117
"Switzerland",2020-03-11,161
"Switzerland",2020-03-12,0
"Switzerland",2020-03-13,487
"Switzerland",2020-03-14,220
"Switzerland",2020-03-15,841
"Switzerland",2020-03-16,0
"Switzerland",2020-03-17,500
"Switzerland",2020-03-18,328
"Switzerland",2020-03-19,1047
"Switzerland",2020-03-20,1219
"Switzerland",2020-03-21,1281
"Switzerland",2020-03-22,899
"Switzerland",2020-03-23,1321
"Switzerland",2020-03-24,1082
"Switzerland",2020-03-25,1020
"Switzerland",2020-03-26,914
"Switzerland",2020-03-27,1117
"Switzerland",2020-03-28,1148
"Switzerland",2020-03-29,753
"Switzerland",2020-03-30,1093
"Switzerland",2020-03-31,683
"Switzerland",2020-04-01,1163
"Switzerland",2020-04-02,1059
"Switzerland",2020-04-03,779
"Switzerland",2020-04-04,899
"Switzerland",2020-04-05,595
"Switzerland",2020-04-06,557
"Switzerland",2020-04-07,596
"Switzerland",2020-04-08,1027
"Switzerland",2020-04-09,771
"Switzerland",2020-04-10,500
"Switzerland",2020-04-11,556
"Switzerland",2020-04-12,308
"Switzerland",2020-04-13,273
"Switzerland",2020-04-14,248
"Switzerland",2020-04-15,400
"Switzerland",2020-04-16,396
"Switzerland",2020-04-17,346
"Switzerland",2020-04-18,326
"Switzerland",2020-04-19,336
"Switzerland",2020-04-20,204
"Switzerland",2020-04-21,119
"Switzerland",2020-04-22,205
"Switzerland",2020-04-23,228
"Switzerland",2020-04-24,181
"Switzerland",2020-04-25,217
"Switzerland",2020-04-26,167
"Switzerland",2020-04-27,103
"Switzerland",2020-04-28,100
"Switzerland",2020-04-29,143
"Switzerland",2020-04-30,179
"Switzerland",2020-05-01,119
"Switzerland",2020-05-02,112
"Switzerland",2020-05-03,88
"Switzerland",2020-05-04,76
"Switzerland",2020-05-05,28
"Switzerland",2020-05-06,51
"Switzerland",2020-05-07,66
"Switzerland",2020-05-08,81
"Switzerland",2020-05-09,44
"Switzerland",2020-05-10,54
"Switzerland",2020-05-11,39
"Switzerland",2020-05-12,36
"Switzerland",2020-05-13,33
"Switzerland",2020-05-14,50
"Switzerland",2020-05-15,51
"Switzerland",2020-05-16,58
"Switzerland",2020-05-17,15
"Switzerland",2020-05-18,10
"Switzerland",2020-05-19,21
"Switzerland",2020-05-20,40
"Switzerland",2020-05-21,36
"Switzerland",2020-05-22,13
"Switzerland",2020-05-23,18
"Switzerland",2020-05-24,11
"Switzerland",2020-05-25,10
"Switzerland",2020-05-26,15
"Switzerland",2020-05-27,15
"Switzerland",2020-05-28,20
"Switzerland",2020-05-29,32
"Switzerland",2020-05-30,17
"Switzerland",2020-05-31,17
"Switzerland",2020-06-01,9
"Switzerland",2020-06-02,3
"Switzerland",2020-06-03,19
"Switzerland",2020-06-04,20
"Switzerland",2020-06-05,23
"Switzerland",2020-06-06,20
"Switzerland",2020-06-07,9
"Switzerland",2020-06-08,7
"Switzerland",2020-06-09,16
"Switzerland",2020-06-10,23
"Switzerland",2020-06-11,33
"Switzerland",2020-06-12,19
"Switzerland",2020-06-13,31
"Switzerland",2020-06-14,23
"Switzerland",2020-06-15,14
"Switzerland",2020-06-16,23
"Switzerland",2020-06-17,33
"Switzerland",2020-06-18,13
"Switzerland",2020-06-19,35
"Switzerland",2020-06-20,8
"Switzerland",2020-06-21,49
"Switzerland",2020-06-22,18
"Switzerland",2020-06-23,22
"Switzerland",2020-06-24,44
"Switzerland",2020-06-25,52
"Switzerland",2020-06-26,58
"Switzerland",2020-06-27,69
"Switzerland",2020-06-28,62
"Switzerland",2020-06-29,35
"Switzerland",2020-06-30,62
"Switzerland",2020-07-01,137
"Switzerland",2020-07-02,116
"Switzerland",2020-07-03,134
"Switzerland",2020-07-04,97
"Switzerland",2020-07-05,70
"Switzerland",2020-07-06,47
"Switzerland",2020-07-07,54
"Switzerland",2020-07-08,129
"Switzerland",2020-07-09,88
"Switzerland",2020-07-10,104
"Switzerland",2020-07-11,127
"Switzerland",2020-07-12,66
"Switzerland",2020-07-13,63
"Switzerland",2020-07-14,70
"Switzerland",2020-07-15,132
"Switzerland",2020-07-16,142
"Switzerland",2020-07-17,92
"Switzerland",2020-07-18,110
"Switzerland",2020-07-19,99
"Switzerland",2020-07-20,43
"Switzerland",2020-07-21,108
"Switzerland",2020-07-22,141
"Switzerland",2020-07-23,117
"Switzerland",2020-07-24,154
"Switzerland",2020-07-25,148
"Switzerland",2020-07-26,110
"Switzerland",2020-07-27,65
"Switzerland",2020-07-28,132
"Switzerland",2020-07-29,193
"Switzerland",2020-07-30,220
"Switzerland",2020-07-31,210
"Switzerland",2020-08-01,180
"Switzerland",2020-08-02,138
"Switzerland",2020-08-03,66
"Switzerland",2020-08-04,130
"Switzerland",2020-08-05,181
"Switzerland",2020-08-06,181
"Switzerland",2020-08-07,161
"Switzerland",2020-08-08,182
"Switzerland",2020-08-09,152
"Switzerland",2020-08-10,105
"Switzerland",2020-08-11,187
"Switzerland",2020-08-12,274
"Switzerland",2020-08-13,234
"Switzerland",2020-08-14,268
"Switzerland",2020-08-15,253
"Switzerland",2020-08-16,200
"Switzerland",2020-08-17,128
"Switzerland",2020-08-18,197
"Switzerland",2020-08-19,311
"Switzerland",2020-08-20,266
"Switzerland",2020-08-21,306
"Switzerland",2020-08-22,295
"Switzerland",2020-08-23,276
"Switzerland",2020-08-24,157
"Switzerland",2020-08-25,202
"Switzerland",2020-08-26,383
"Switzerland",2020-08-27,361
"Switzerland",2020-08-28,340
"Switzerland",2020-08-29,376
"Switzerland",2020-08-30,292
"Switzerland",2020-08-31,163
"Switzerland",2020-09-01,216
"Switzerland",2020-09-02,370
"Switzerland",2020-09-03,364
"Switzerland",2020-09-04,405
"Switzerland",2020-09-05,425
"Switzerland",2020-09-06,444
"Switzerland",2020-09-07,191
"Switzerland",2020-09-08,245
"Switzerland",2020-09-09,469
"Switzerland",2020-09-10,405
"Switzerland",2020-09-11,528
"Switzerland",2020-09-12,465
